"","logFC","AveExpr","t","P.Value","adj.P.Val","B","gene_symbol"
"A_24_P187774",-1.53103303260391,0.189592604799506,-3.60994434617579,0.00110764907168133,0.0246162994746343,-0.846094829576713,"SVEP1"
"A_24_P147765",1.1524954763689,0.0930193531047805,3.58756952396831,0.00110343650892597,0.0245658789192128,-0.848158323817269,"FOXRED2"
"A_23_P70547",-1.23161836476872,-0.0971446167324037,-3.57324723862542,0.00100508930435762,0.0231306191552019,-0.848352294449776,"HSPA1L"
"A_23_P15705",1.27707127253232,-0.0616490614263295,3.5760835804267,0.00104743250901162,0.0237798539800399,-0.852590405380034,"PSMB6"
"A_23_P69452",1.46298416113074,-0.13183683127954,3.57858738792846,0.00104014314335622,0.0237137625599565,-0.854371860324471,"DBR1"
"A_24_P911489",1.57795078705624,0.431766937603809,3.60557384687826,0.00112067112599816,0.0248329193869632,-0.854431874996212,"DDHD1"
"A_23_P63736",-1.41626939069353,-0.0359569997751041,-3.57350433311606,0.00102878064462668,0.0235254459350881,-0.857839686256199,"LINC00839"
"A_23_P210319",-1.53073965147004,0.16084928799697,-3.56135154267022,0.000994255920971399,0.0230026170431084,-0.862934843817866,"DTNB"
"A_23_P432034",1.29762958579057,0.22175057992554,3.5627246580961,0.00101215308252641,0.0232292808540595,-0.865948013555218,"CCDC117"
"A_32_P75425",-1.70655357393357,-0.419098863402105,-3.56206245406542,0.00101406238036584,0.0232590206226198,-0.86954252956451,"LINC01061"
"A_23_P90099",1.24947203196035,0.115270310038986,3.57226192599026,0.00108691971078687,0.0243410950471196,-0.869721535422461,"TMEM205"
"A_32_P12327",-1.19734161893935,-0.056573835497865,-3.55569099561699,0.000989772642242291,0.0229894860407479,-0.871403243020831,"USP46-AS1"
"A_23_P161091",-1.20278059419142,-0.177953985144424,-3.56801652622577,0.00107125497527612,0.0241185042355219,-0.873066105793694,"ZMYM1"
"A_23_P121695",-1.90742691288023,0.302937861283036,-3.5974059387898,0.00114540719935927,0.0251750542356564,-0.874177498683455,"CXCL13"
"A_23_P99956",1.29703160327468,0.215904134541409,3.56475513883649,0.00105436974553804,0.0238658952431816,-0.87829295363359,"ALDH1A2"
"A_23_P168357",-1.11997175277389,0.433214123442229,-3.59663910970684,0.00114775652341276,0.0252120746400182,-0.878293565623701,"CPA1"
"A_32_P219657",1.34437504355494,0.249835384742314,3.58294378604132,0.0011174155334615,0.0247752587927832,-0.878834642438956,"RPSA"
"A_24_P759584",-1.36164061043376,0.0866468616009571,-3.56776022668062,0.00107202034468999,0.0241214120763064,-0.87883522021655,"DIO3OS"
"A_23_P409945",1.0209984039098,0.292862895686875,3.55974701050738,0.00104419986104288,0.0237348882083811,-0.880359389065373,"OAZ1"
"A_24_P588897",-1.67224429055265,-0.414396471383437,-3.55550907371674,0.00103314516856872,0.0235967866994666,-0.884733495991879,"SLCO3A1"
"A_32_P10123",-2.05212934549409,-0.555530762130861,-3.54881852586854,0.00100955347445128,0.0232117710311375,-0.889550070714452,"FAM204A"
"A_24_P450285",1.47172884482746,-0.271992780602759,3.55741451172253,0.00105110398365823,0.023827522726967,-0.890256069647304,"CCDC153"
"A_23_P62709",1.8846956316696,0.460366103284843,3.58756746439674,0.0012170996838188,0.0262785406676003,-0.89163631896745,"SPRR3"
"A_24_P84540",1.21721187225417,0.654058344621942,3.59110713668296,0.00116484384415945,0.0254987814708206,-0.89166857964915,"MLLT10"
"A_23_P108129",-1.23972625492234,-0.16162612909489,-3.55003095372495,0.00102700299657195,0.023498968987344,-0.892623970251051,"ZNF223"
"A_23_P48771",1.92532971212529,-0.353892519319992,3.55984925600816,0.00106898543540002,0.0241132497305051,-0.892860953943109,"C14orf159"
"A_24_P337140",-1.47367621652147,-0.107094603603082,-3.55479829486016,0.00105890019249487,0.023939858019231,-0.89604379239647,"ABHD14B"
"A_23_P163782",-1.35327822838764,0.239214836619007,-3.56156764101559,0.00109067397833382,0.0243675976514723,-0.897647705867609,"MT1H"
"A_24_P414205",-1.43446194468784,-0.0166638169289378,-3.55860521556426,0.00109970787394333,0.0245405087302456,-0.902076805675671,"CRYGS"
"A_24_P113725",1.19522663876039,0.524772730251768,3.58895660106989,0.00121264056505747,0.0262027620910321,-0.904434418026232,"SOX3"
"A_23_P427296",-1.52908993180716,0.256217903295131,-3.56723806967197,0.00113289912465599,0.0250307327576966,-0.907149990456428,"LOC100132319"
"A_23_P125408",1.03960043482282,0.340857395293479,3.55285978471849,0.00109014621393529,0.0243675976514723,-0.908757443853897,"DOHH"
"A_24_P29733",1.37376401169516,-0.120906043937849,3.55021281496501,0.0010726991894633,0.0241223707409913,-0.908851824315216,"CDK14"
"A_23_P143981",-1.18122095083253,0.554466259714821,-3.55641830539819,0.00113556783872906,0.0250750838890935,-0.909475440180909,"FBLN2"
"A_23_P167066",1.08669322846869,0.270936076065783,3.55874033933543,0.00112830878136419,0.0249840767868211,-0.909989271017918,"UGDH"
"A_23_P321501",-1.84864707614475,-0.24103584785557,-3.55428739835375,0.00111300437020604,0.0247063511077235,-0.913029272014101,"DHRS2"
"A_32_P117354",1.63013847839035,0.170655073334999,3.54440984429822,0.00106625550377316,0.0240774336927073,-0.913594550541899,"LIMCH1"
"A_24_P156267",-1.27310322596876,-0.0526005107577011,-3.54895840314573,0.00110213262284748,0.0245542017850208,-0.914718076075347,"SOX12"
"A_23_P138461",1.11252530967803,0.239253189802248,3.56628788983282,0.00116918339581528,0.0255495211924728,-0.9154999300286,"C10orf2"
"A_23_P97795",1.57633966942627,0.344821603752272,3.56533617299261,0.00117221045381046,0.0255570558794432,-0.922287206224312,"ACBD5"
"A_23_P384512",1.36119685681873,0.382803013061441,3.55821306798721,0.0011612648982841,0.025451837798559,-0.925272039745967,"ZNF22"
"A_32_P509677",-1.73701971869316,0.893591228759503,-3.59820357379508,0.00127620784430571,0.0270919060520754,-0.928478092795302,"C20orf203"
"A_23_P149121",-1.77928033308796,0.0973928277416024,-3.54099699609747,0.0011009574763123,0.0245539422099439,-0.931646042306356,"DIRAS3"
"A_24_P135319",1.60039383029219,0.652731416215144,3.58474667114567,0.00127153523497509,0.0270402258172059,-0.936384078826167,"CGNL1"
"A_23_P101253",-1.40783967707197,-0.13036514997525,-3.53128165125836,0.00108353105869701,0.0242795487939944,-0.942610816980319,"ZNF614"
"A_23_P109235",1.1534306078375,0.528338269881161,3.55077024690139,0.00118517299115213,0.0257652802675126,-0.943783979053697,"RALY"
"A_23_P41286",1.22073264220214,0.1720007427164,3.53732874913308,0.00113862090380144,0.0250850353894948,-0.944416176877041,"CTBP1"
"A_23_P369666",-1.21908685404522,0.361146035671457,-3.54994562395581,0.00118785094669637,0.0257939179799806,-0.945834016639194,"ZMYND8"
"A_32_P71113",-1.25486180217107,-0.318617876559412,-3.52708846756281,0.00107462724325301,0.0241370955572836,-0.946813116122327,"SCAI"
"A_23_P73058",-1.34109589567333,1.12798356602089,-3.60020555221306,0.00132307760663468,0.0276076854033833,-0.951217801177141,"CDKAL1"
"A_23_P131330",1.87412296913946,-0.125587940801756,3.53601947991879,0.00117099457332915,0.0255570558794432,-0.954081441871033,"LRRTM1"
"A_23_P63847",1.47721000649431,-0.0020585317787094,3.52248509752037,0.00108892035950592,0.0243675976514723,-0.958921264721462,"SUPV3L1"
"A_24_P53519",1.22565742085979,0.217032645363814,3.52838559721729,0.00114079056554664,0.0251172668421227,-0.961171045452626,"CHAF1A"
"A_23_P58729",-1.82427140768343,-0.155894581675706,-3.52910989728273,0.0011384658259236,0.0250850353894948,-0.962258532731136,"SLC34A1"
"A_32_P32116",-1.6121538530925,0.18297630727295,-3.54959502802493,0.00122339046218393,0.0263693155106546,-0.963323541963041,"AMER2"
"A_24_P6381",1.67435080502809,0.485135332220131,3.56090407952996,0.00126257691687895,0.026935739327641,-0.964562288314601,"SERINC5"
"A_24_P766577",1.06221972899175,0.0477473720710072,3.52701853250038,0.00114519079289936,0.0251750542356564,-0.964686077943258,"RNPS1"
"A_24_P35400",1.54795952523747,-0.191059623887997,3.53381594388451,0.0011781832749494,0.0256520321029771,-0.964876966331206,"SARDH"
"A_24_P97526",1.28853125864134,0.263919458309453,3.52414148238491,0.00112936914882641,0.0249840767868211,-0.966186461512631,"CMTM6"
"A_23_P21929",-1.5989632488805,0.586970382723781,-3.5539174662435,0.00124610190683801,0.0266818615469672,-0.96669990324764,"ADRA1B"
"A_23_P111311",-1.31235929087377,0.428336758493152,-3.54231840530541,0.00121289886241919,0.0262027620910321,-0.968100993582565,"AKAP12"
"A_23_P21092",1.85916395456497,0.968409461176812,3.57846802779052,0.00134293144381375,0.027883845980698,-0.968694045605424,"CALB2"
"A_24_P327050",1.50768516809424,-0.0600580414572069,3.52861893346401,0.00116670705447911,0.0255248305040514,-0.970696362744442,"TRAPPC2L"
"A_23_P30126",1.43323845840406,0.824330090766027,3.60017751416705,0.001382415744241,0.0284389096728993,-0.972921262784256,"FGFBP1"
"A_32_P190404",1.5551041649959,0.0357104744470935,3.5351700636002,0.00120412012633352,0.0260725359621983,-0.975579611304546,"FLVCR1-AS1"
"A_24_P139208",-1.62941108138553,-0.0437784086517066,-3.52101110689786,0.00116472135587059,0.0254987814708206,-0.980124939067538,"USP25"
"A_24_P357576",-1.21103923181593,0.0661209053043942,-3.52452868944552,0.00118012568298307,0.025670272601618,-0.983166131339106,"FAM214A"
"A_23_P388780",1.6535108060167,-0.274696257020641,3.52624691651777,0.00120320138050519,0.0260675297945564,-0.987167749307154,"DMAP1"
"A_24_P42122",1.21173366894561,0.783504960815287,3.5250361126356,0.00123820440980963,0.0265828323859129,-0.98799582598305,"HNRNPL"
"A_23_P122852",1.0292310124468,0.225716616578106,3.51679757141261,0.00117861053762162,0.0256520321029771,-0.990946174116583,"SMARCD3"
"A_23_P67725",1.26998179199702,0.329385163247103,3.52403893140015,0.00127502208152701,0.0270818975904846,-0.996840498958052,"LMNB2"
"A_24_P101201",1.5122753665483,0.547663828823378,3.54048885426388,0.00133309201067617,0.0277347762053432,-0.999706609544732,"PDIA3"
"A_24_P181108",1.98682413117087,-0.387815625870827,3.51335197938934,0.00119008654636321,0.0258156283839991,-0.999790626101642,"WDR74"
"A_24_P179925",1.89143875892215,-0.257699642113038,3.52438812101241,0.00124041520709251,0.0266152247661037,-1.00261254817417,"DPM3"
"A_32_P4262",1.4928559616407,-0.0736318750972119,3.52624823807139,0.00130329737818723,0.0274061102587856,-1.00706708982747,"CFAP61"
"A_23_P35082",2.22342847284619,-0.543080916867214,3.51243907702963,0.00125016513509355,0.0267336497078042,-1.01357948815976,"SESN2"
"A_23_P371410",-1.92128524582658,-0.308556236294307,-3.50974088631734,0.00122988929045454,0.026479285950195,-1.01468786823024,"PRKACB"
"A_32_P137266",-1.04545869259324,-0.150900777589505,-3.50314224987257,0.00117401192599317,0.0255813150356927,-1.01602780693744,"EFCAB7"
"A_23_P108062",1.29565204074321,0.7578095544648,3.5713289914096,0.00142415804862527,0.0288283653259896,-1.01711210557185,"LGALS7B"
"A_23_P123943",1.41764455479941,0.177163328259706,3.5142196693121,0.00124401122793825,0.026665101488535,-1.01756021085943,"TGFBR1"
"A_24_P222176",-1.24105655361423,0.0184323019742992,-3.51418048303146,0.00124414634523444,0.026665101488535,-1.01765915736447,"LOC283701"
"A_23_P408955",1.48233617526275,0.399021668060191,3.5180658322578,0.00133247813764206,0.0277347762053432,-1.01810852524816,"E2F2"
"A_32_P144208",1.68281524888662,0.421528273174409,3.52846013222036,0.00133428896446025,0.0277347762053432,-1.01814284182961,"BMS1P6"
"A_24_P204675",-1.23994245441937,0.143488026807807,-3.5090821543452,0.00123215236848172,0.0265058573065235,-1.02047443926715,"NPIPB5"
"A_32_P179138",-1.5067235404262,-0.0734812420569228,-3.50764015750773,0.00123712034874117,0.0265767585773658,-1.02414348045242,"GUCY1A3"
"A_23_P113351",-1.67560448052484,-0.106348860879332,-3.5076111385925,0.00123722052247324,0.0265767585773658,-1.02421730951895,"SPARCL1"
"A_23_P59869",-1.43389194952506,0.345466028544708,-3.53023429225101,0.00132795221929224,0.0276941586591011,-1.02434118536631,"GJC3"
"A_23_P70448",1.62749615059154,0.959439784035828,3.54732969866923,0.00140191253388877,0.0286534295470937,-1.0286794868557,"HIST1H1A"
"A_23_P71073",1.20755852938692,0.332240895496256,3.50067502577285,0.0012069276916834,0.0261184112457103,-1.02882145280982,"TWIST1"
"A_24_P125236",-1.98704002052257,0.0834403799745603,-3.51245379510654,0.00128181933648974,0.0271805919036197,-1.03030383401392,"TUSC5"
"A_24_P943815",-1.31180224199799,-0.174082050154904,-3.49997334173211,0.00120932381725434,0.0261553355432864,-1.03063434069982,"PNPLA4"
"A_23_P401176",1.8174509783486,0.388253567592535,3.5121601575591,0.00128285466763198,0.0271873403401894,-1.03103807750166,"LAMA4"
"A_23_P133408",1.75641856034209,0.317590424947842,3.51691379870861,0.00130005949644268,0.0273683818701432,-1.03228788563242,"CSF2"
"A_32_P184933",1.9309398127745,-0.0432100356964412,3.50629266870002,0.0012716337667373,0.0270402258172059,-1.03437475134781,"UBE2S"
"A_32_P159651",-1.42282334138416,0.168872634275696,-3.51173285168792,0.00131856230533041,0.0275437858095301,-1.034996985868,"KAT2B"
"A_24_P272561",1.95883798214497,-0.125223010644156,3.51663294397665,0.00133765273686583,0.0277894607482362,-1.04203480807207,"ZDHHC13"
"A_23_P119583",-1.01253293083146,0.839926486111903,-3.53910945029494,0.00143224922102654,0.0289151593421746,-1.04314424223462,"PDE4C"
"A_23_P94517",-1.6582917933848,0.142531835707975,-3.49996797696024,0.00126387825773786,0.026935739327641,-1.04365296968189,"BRINP1"
"A_32_P214005",1.12160433164283,0.219111471712114,3.49621929513301,0.00124876246796795,0.0267187247237792,-1.04370729107165,"UQCC3"
"A_24_P103803",2.21261874170769,0.271137906422701,3.52472168476562,0.00148688823608656,0.0293167699623776,-1.04480493293576,"B4GALT1"
"A_23_P420610",1.38009153098965,0.957441588929559,3.55710112591216,0.00147669281626625,0.0292514793291111,-1.04718429201909,"FCHO2"
"A_24_P911508",1.02541258200514,0.565542179582736,3.52859690986319,0.00142180033023433,0.0288145582582148,-1.04737300956182,"MED13L"
"A_32_P16954",-1.33380084635143,0.0555027325675149,-3.4957985204187,0.00127865241474132,0.0271286108855638,-1.05010534688895,"FXR1"
"A_23_P217917",1.30220316822132,0.14426790574244,3.51415837195936,0.00134663490994242,0.0279301509713112,-1.05042164409327,"GSTM4"
"A_23_P330929",-1.10557827897625,0.260872151034302,-3.49776826061825,0.00130199671917405,0.027393953169126,-1.05050694332763,"ZNF835"
"A_24_P505790",1.54089419375483,0.662606473435138,3.51047386799751,0.00136011689296053,0.028094858443268,-1.05713094323433,"ZNF704"
"A_23_P154457",-1.27848351768576,-0.0799574534328661,-3.49222979034939,0.00129142971207291,0.0272809366748543,-1.05916039811703,"NOL10"
"A_24_P918507",-1.42136133304459,-0.089985702123389,-3.49426752499517,0.0013146670052259,0.0275343421718237,-1.05930824396341,"RGPD1"
"A_32_P57810",2.10837809904932,0.211175731656937,3.51067127709079,0.00139946328318026,0.0286187976906669,-1.06117785723049,"RNF157"
"A_32_P128209",-1.48067444749257,0.0374341072214227,-3.49132051119136,0.00129470481966042,0.0273011337778672,-1.06146685299596,"LINC01554"
"A_32_P214274",1.61214772429209,0.0782181756479567,3.49548384964094,0.00131025134309931,0.027476144591962,-1.06481204290714,"KIF6"
"A_23_P382654",1.32875332592024,0.542235009275751,3.52422791710315,0.0014382288425284,0.0289585811660232,-1.06732300428021,"ASCC3"
"A_24_P171345",1.76433735485004,0.0699250615564432,3.51778104720934,0.00141600831026199,0.0287709212622042,-1.06824727266847,"PUM1"
"A_23_P99883",1.3917962024685,0.537017397658661,3.51084537899965,0.00144231395458957,0.028994640124236,-1.07048675780591,"PDIA3"
"A_32_P162187",-1.47554862725488,-0.359808605705074,-3.48036838555912,0.00125250592459692,0.0267686074549986,-1.07523171311025,"C2"
"A_24_P359942",-2.15578053488145,0.0158511918327513,-3.51301052210429,0.00148125625611911,0.0292806828438478,-1.07601036646155,"RBMS3"
"A_23_P162874",1.46552096168062,0.604494855962923,3.49745660425309,0.0014087998289543,0.0287167939327815,-1.07736865618529,"HSP90AA1"
"A_23_P426501",-1.25985250843983,0.191370196794447,-3.49641444864635,0.001374767033662,0.0283122853418039,-1.0784885510843,"TLE6"
"A_24_P102261",-1.71553541207321,0.411585553310373,-3.5169058588603,0.00151741230315893,0.0296827611882988,-1.07918674622487,"LOC100132363"
"A_23_P257057",1.54527895367758,-0.0551740180620648,3.49076356952549,0.00136050430188954,0.028094858443268,-1.08003572493086,"THEM6"
"A_24_P706244",-1.55901188863982,0.533410224809732,-3.51727203795782,0.00146476507857661,0.0291675962127907,-1.08504188892924,"CNTFR-AS1"
"A_32_P208753",-1.24067738086887,0.42910865901946,-3.50071866735406,0.00143725903685378,0.0289585811660232,-1.08521827221262,"LOC100505984"
"A_23_P4640",-1.23989628888629,-0.1768657595194,-3.47986414118292,0.00130736192161395,0.0274307249009802,-1.08553534014461,"ZNF548"
"A_32_P217655",1.07393493623663,0.213841807239575,3.47786124205647,0.00128721583163048,0.0272189074402889,-1.08572505112733,"LOC645166"
"A_23_P156408",-1.0125732761364,0.0750334002423873,-3.48008527601858,0.00130655227998922,0.0274289164692753,-1.08799520421559,"LINC00472"
"A_24_P555510",-1.30412557266224,0.0826830230483651,-3.49019710769177,0.00139823210923078,0.0286090513704132,-1.08813857682031,"PCM1"
"A_23_P83579",1.28886456928983,-0.265146810576822,3.47537911018648,0.00127036219524985,0.0270402258172059,-1.08817618142094,"ARNT2"
"A_23_P428992",1.83612065374209,-0.271172925930103,3.4764332667158,0.00129240813629657,0.0272809366748543,-1.09134993300385,"LOC93622"
"A_23_P259189",1.59471501627723,0.0468106525060559,3.47626330870409,0.0012930274622755,0.0272809366748543,-1.09178756440062,"CLIC4"
"A_24_P103363",1.59248131582012,0.527489587836723,3.50054239519126,0.0014379372537103,0.0289585811660232,-1.09518995097667,"FAM172A"
"A_24_P738859",-1.36333377908919,0.107213047643453,-3.4792439977459,0.00137040188840011,0.0282684533170847,-1.09703396231061,"SYDE2"
"A_32_P82807",1.20304022578439,0.339381378475934,3.48045237854763,0.00136583621917949,0.0281896104594291,-1.09940003528352,"KMT5A"
"A_23_P53856",-1.85346976110675,-0.273197633595773,-3.47795675080632,0.0013437701594099,0.027885988956687,-1.09951462036555,"N4BP2L2"
"A_24_P237278",1.25536391401982,0.331345179995612,3.47590076089844,0.00135147562344052,0.027984624132782,-1.10053749308751,"NIPSNAP1"
